0.014014014014014014,0.35844994617868675,0.0010907834667515325
0.014014014014014014,0.3570407433881344,0.001218588778756805
0.015015015015015015,0.35691318327974275,0.0013994404131944418
0.015015015015015015,0.3609104046242775,0.001204770342765379
0.017017017017017015,0.36380189366351057,0.0016112489627599725
0.015015015015015015,0.3601297764960346,0.0014247166155840136
0.02102102102102102,0.3758465011286682,0.002389964431795908
0.017017017017017015,0.3644655235315578,0.0017060722052097614
0.015015015015015015,0.3605196679898953,0.0013651737059540159
0.026026026026026026,0.38408304498269896,0.0036388647084276524
0.017017017017017015,0.36287686160552124,0.0016811825158192138
0.016016016016016016,0.36380189366351057,0.0015013159251809737
0.014014014014014014,0.35844994617868675,0.0010824888755758238
0.01001001001001001,0.3449585635359116,0.0004793373513325709
0.02102102102102102,0.37331838565022424,0.0025653589531169623
0.018018018018018018,0.3704115684093437,0.0017550153415059196
0.015015015015015015,0.3611713665943601,0.0013115270873827983
0.02002002002002002,0.37443778110944526,0.002448475878773483
0.014014014014014014,0.3607800650054171,0.0011566612909661358
0.014014014014014014,0.3611713665943601,0.0010548357710717883
0.015015015015015015,0.3571683947086164,0.0014261265345842317
0.02002002002002002,0.3726221559119731,0.0024313241503839027
0.02102102102102102,0.37387724550898205,0.00257970668457446
0.02002002002002002,0.37082405345211583,0.002192241870264937
0.026026026026026026,0.383199079401611,0.003858462495707837
0.017017017017017015,0.36580007323324787,0.0015940822236584107
0.016016016016016016,0.3662023460410557,0.0014714467653711742
0.016016016016016016,0.3611713665943601,0.0015269014714974398
0.011011011011011011,0.3510189739985945,0.000627160754919138
0.014014014014014014,0.35425531914893615,0.0012308965308222872
0.015015015015015015,0.35844994617868675,0.0013203687714283719
0.016016016016016016,0.36314067611777534,0.0014167971833974153
0.017017017017017015,0.3682270549207519,0.0016069386675211707
0.022022022022022022,0.37712344280860705,0.002607650618942021
0.017017017017017015,0.36380189366351057,0.0015768023232068595
0.018018018018018018,0.369179600886918,0.0018818238508592797
0.018018018018018018,0.36700955180014694,0.0018578508667183038
0.017017017017017015,0.3645985401459854,0.0016152790309518
0.02002002002002002,0.37387724550898205,0.002149681360529943
0.023023023023023025,0.3776937618147448,0.0030625156859298373
0.017017017017017015,0.3652650822669104,0.0016884828174562783
0.011011011011011011,0.35213253436728936,0.0006983414644726864
0.02702702702702703,0.3867595818815331,0.004259234741137442
0.022022022022022022,0.3765548435733132,0.0029445370977298217
0.02002002002002002,0.3731789316398954,0.0023312623936558702
0.031031031031031032,0.3943939992104224,0.00524281322608876
0.025025025025025023,0.38616157711635096,0.003512986914433637
0.012012012012012012,0.35438098616530683,0.0008481800784619976
0.01901901901901902,0.3713754646840149,0.0021959010719129813
0.017017017017017015,0.3659340659340659,0.0017080925945971855
0.017017017017017015,0.36380189366351057,0.0018427209384867587
0.023023023023023025,0.3768389287061486,0.003269228448842022
0.018018018018018018,0.37151357381926364,0.0019550316476355718
0.02102102102102102,0.3731789316398954,0.0024255738017687684
0.025025025025025023,0.38086160884483417,0.0035208689020909275
